Date,Close
2018-02-12,8.8100004196167
2018-02-13,8.729999542236328
2018-02-14,8.78499984741211
2018-02-15,8.805000305175781
2018-02-16,8.795000076293945
2018-02-20,8.819999694824219
2018-02-21,8.835000038146973
2018-02-22,8.899999618530273
2018-02-23,8.979999542236328
2018-02-26,8.84000015258789
2018-02-27,8.760000228881836
2018-02-28,8.829999923706055
2018-03-01,8.75
2018-03-02,8.875
2018-03-05,9.0
2018-03-06,8.994999885559082
2018-03-07,8.944999694824219
2018-03-08,9.015000343322754
2018-03-09,9.079999923706056
2018-03-12,9.204999923706056
2018-03-13,9.19499969482422
2018-03-14,9.1899995803833
2018-03-15,9.149999618530272
2018-03-16,9.149999618530272
2018-03-19,8.989999771118164
2018-03-20,9.104999542236328
2018-03-21,9.020000457763672
2018-03-22,8.845000267028809
2018-03-23,8.864999771118164
2018-03-26,8.984999656677246
2018-03-27,8.859999656677246
2018-03-28,8.845000267028809
2018-03-29,8.925000190734863
2018-04-02,8.774999618530273
2018-04-03,8.84000015258789
2018-04-04,8.914999961853027
2018-04-05,8.9350004196167
2018-04-06,8.744999885559082
2018-04-09,8.630000114440918
2018-04-10,8.65999984741211
2018-04-11,8.675000190734863
2018-04-12,9.005000114440918
2018-04-13,8.3100004196167
2018-04-16,8.494999885559082
2018-04-17,8.414999961853027
2018-04-18,8.46500015258789
2018-04-19,8.585000038146973
2018-04-20,8.6850004196167
2018-04-23,8.710000038146973
2018-04-24,8.545000076293945
2018-04-25,8.604999542236328
2018-04-26,8.729999542236328
2018-04-27,8.8100004196167
2018-04-30,8.835000038146973
2018-05-01,8.819999694824219
2018-05-02,8.885000228881836
2018-05-03,8.84000015258789
2018-05-04,8.829999923706055
2018-05-07,8.720000267028809
2018-05-08,8.65999984741211
2018-05-09,8.734999656677246
2018-05-10,8.725000381469727
2018-05-11,8.779999732971191
2018-05-14,8.824999809265137
2018-05-15,8.760000228881836
2018-05-16,8.774999618530273
2018-05-17,8.680000305175781
2018-05-18,8.680000305175781
2018-05-21,8.694999694824219
2018-05-22,8.760000228881836
2018-05-23,8.904999732971191
2018-05-24,9.119999885559082
2018-05-25,9.15999984741211
2018-05-29,9.0
2018-05-30,9.06999969482422
2018-05-31,9.095000267028809
2018-06-01,9.145000457763672
2018-06-04,9.220000267028809
2018-06-05,9.18000030517578
2018-06-06,9.369999885559082
2018-06-07,9.28499984741211
2018-06-08,9.364999771118164
2018-06-11,9.375
2018-06-12,9.5
2018-06-13,9.40999984741211
2018-06-14,9.079999923706056
2018-06-15,9.364999771118164
2018-06-18,9.220000267028809
2018-06-19,9.100000381469728
2018-06-20,9.079999923706056
2018-06-21,9.114999771118164
2018-06-22,9.359999656677246
2018-06-25,9.31999969482422
2018-06-26,9.359999656677246
2018-06-27,9.329999923706056
2018-06-28,9.5
2018-06-29,9.71500015258789
2018-07-02,9.80500030517578
2018-07-03,9.845000267028809
2018-07-05,9.670000076293944
2018-07-06,9.574999809265137
2018-07-09,9.699999809265137
2018-07-10,9.890000343322754
2018-07-11,9.880000114440918
2018-07-12,10.005000114440918
2018-07-13,9.710000038146973
2018-07-16,9.800000190734863
2018-07-17,9.949999809265137
2018-07-18,9.84000015258789
2018-07-19,9.854999542236328
2018-07-20,10.005000114440918
2018-07-23,10.074999809265137
2018-07-24,10.19499969482422
2018-07-25,10.289999961853027
2018-07-26,10.270000457763672
2018-07-27,10.170000076293944
2018-07-30,9.970000267028809
2018-07-31,10.09000015258789
2018-08-01,10.175000190734863
2018-08-02,10.1899995803833
2018-08-03,10.270000457763672
2018-08-06,10.295000076293944
2018-08-07,10.300000190734863
2018-08-08,10.375
2018-08-09,10.449999809265137
2018-08-10,10.399999618530272
2018-08-13,10.40999984741211
2018-08-14,10.449999809265137
2018-08-15,10.4350004196167
2018-08-16,10.494999885559082
2018-08-17,10.539999961853027
2018-08-20,10.25
2018-08-21,10.244999885559082
2018-08-22,10.25
2018-08-23,10.1899995803833
2018-08-24,10.149999618530272
2018-08-27,10.270000457763672
2018-08-28,10.324999809265137
2018-08-29,10.175000190734863
2018-08-30,10.229999542236328
2018-08-31,10.385000228881836
2018-09-04,10.380000114440918
2018-09-05,10.354999542236328
2018-09-06,10.399999618530272
2018-09-07,10.425000190734863
2018-09-10,10.350000381469728
2018-09-11,10.484999656677246
2018-09-12,10.550000190734863
2018-09-13,10.609999656677246
2018-09-14,10.31999969482422
2018-09-17,10.25
2018-09-18,10.140000343322754
2018-09-19,10.010000228881836
2018-09-20,10.06999969482422
2018-09-21,9.93000030517578
2018-09-24,9.949999809265137
2018-09-25,10.149999618530272
2018-09-26,10.0600004196167
2018-09-27,10.100000381469728
2018-09-28,10.170000076293944
2018-10-01,10.369999885559082
2018-10-02,10.270000457763672
2018-10-03,10.039999961853027
2018-10-04,10.0
2018-10-05,10.170000076293944
2018-10-08,10.029999732971191
2018-10-09,10.020000457763672
2018-10-10,9.739999771118164
2018-10-11,9.520000457763672
2018-10-12,9.739999771118164
2018-10-15,9.90999984741211
2018-10-16,10.220000267028809
2018-10-17,9.800000190734863
2018-10-18,9.539999961853027
2018-10-19,9.579999923706056
2018-10-22,9.479999542236328
2018-10-23,9.399999618530272
2018-10-24,9.0600004196167
2018-10-25,9.109999656677246
2018-10-26,9.020000457763672
2018-10-29,8.970000267028809
2018-10-30,9.1899995803833
2018-10-31,9.470000267028809
2018-11-01,9.300000190734863
2018-11-02,9.25
2018-11-05,9.399999618530272
2018-11-06,9.479999542236328
2018-11-07,9.609999656677246
2018-11-08,9.510000228881836
2018-11-09,9.489999771118164
2018-11-12,9.34000015258789
2018-11-13,9.399999618530272
2018-11-14,9.25
2018-11-15,9.329999923706056
2018-11-16,9.329999923706056
2018-11-19,9.289999961853027
2018-11-20,9.09000015258789
2018-11-21,9.06999969482422
2018-11-23,9.09000015258789
2018-11-26,9.18000030517578
2018-11-27,9.270000457763672
2018-11-28,9.859999656677246
2018-11-29,9.68000030517578
2018-11-30,9.859999656677246
2018-12-03,9.899999618530272
2018-12-04,9.850000381469728
2018-12-06,9.829999923706056
2018-12-07,9.6899995803833
2018-12-10,9.56999969482422
2018-12-11,9.6899995803833
2018-12-12,9.65999984741211
2018-12-13,9.869999885559082
2018-12-14,9.890000343322754
2018-12-17,9.600000381469728
2018-12-18,9.539999961853027
2018-12-19,9.43000030517578
2018-12-20,9.279999732971191
2018-12-21,9.100000381469728
2018-12-24,9.079999923706056
2018-12-26,9.380000114440918
2018-12-27,9.449999809265137
2018-12-28,9.43000030517578
2018-12-31,9.520000457763672
2019-01-02,9.609999656677246
2019-01-03,9.470000267028809
2019-01-04,9.630000114440918
2019-01-07,9.710000038146973
2019-01-08,9.75
2019-01-09,9.869999885559082
2019-01-10,9.880000114440918
2019-01-11,10.40999984741211
2019-01-14,10.369999885559082
2019-01-15,10.489999771118164
2019-01-16,10.609999656677246
2019-01-17,10.579999923706056
2019-01-18,10.670000076293944
2019-01-22,10.529999732971191
2019-01-23,10.529999732971191
2019-01-24,10.43000030517578
2019-01-25,10.550000190734863
2019-01-28,10.520000457763672
2019-01-29,10.479999542236328
2019-01-30,10.59000015258789
2019-01-31,10.800000190734863
2019-02-01,10.899999618530272
2019-02-04,10.869999885559082
2019-02-05,10.84000015258789
2019-02-06,10.899999618530272
2019-02-07,10.850000381469728
2019-02-08,10.859999656677246
2019-02-11,10.81999969482422
2019-02-12,10.770000457763672
2019-02-13,10.800000190734863
2019-02-14,10.760000228881836
2019-02-15,10.760000228881836
2019-02-19,10.550000190734863
2019-02-20,10.699999809265137
2019-02-21,10.550000190734863
2019-02-22,10.630000114440918
2019-02-25,10.8100004196167
2019-02-26,10.729999542236328
2019-02-27,10.699999809265137
2019-02-28,10.720000267028809
2019-03-01,10.84000015258789
2019-03-04,10.720000267028809
2019-03-05,10.770000457763672
2019-03-06,10.710000038146973
2019-03-07,10.489999771118164
2019-03-08,10.470000267028809
2019-03-11,10.550000190734863
2019-03-12,10.520000457763672
2019-03-13,10.550000190734863
2019-03-14,10.600000381469728
2019-03-15,10.699999809265137
2019-03-18,10.720000267028809
2019-03-19,10.899999618530272
2019-03-20,10.9399995803833
2019-03-21,11.0600004196167
2019-03-22,10.880000114440918
2019-03-25,10.81999969482422
2019-03-26,10.81999969482422
2019-03-27,10.729999542236328
2019-03-28,10.880000114440918
2019-03-29,10.93000030517578
2019-04-01,11.09000015258789
2019-04-02,11.18000030517578
2019-04-03,11.199999809265137
2019-04-04,11.06999969482422
2019-04-05,11.31999969482422
2019-04-08,11.3100004196167
2019-04-09,11.149999618530272
2019-04-10,11.079999923706056
2019-04-11,10.970000267028809
2019-04-12,10.550000190734863
2019-04-15,10.56999969482422
2019-04-16,10.369999885559082
2019-04-17,10.40999984741211
2019-04-18,10.390000343322754
2019-04-22,10.449999809265137
2019-04-23,10.529999732971191
2019-04-24,10.579999923706056
2019-04-25,10.520000457763672
2019-04-26,10.649999618530272
2019-04-29,10.75
2019-04-30,10.760000228881836
2019-05-01,10.770000457763672
2019-05-02,10.56999969482422
2019-05-03,10.329999923706056
2019-05-06,10.449999809265137
2019-05-07,10.34000015258789
2019-05-08,10.390000343322754
2019-05-09,10.199999809265137
2019-05-10,10.260000228881836
2019-05-13,10.109999656677246
2019-05-14,10.210000038146973
2019-05-15,10.390000343322754
2019-05-16,10.510000228881836
2019-05-17,10.170000076293944
2019-05-20,10.199999809265137
2019-05-21,10.18000030517578
2019-05-22,10.220000267028809
2019-05-23,10.15999984741211
2019-05-24,10.229999542236328
2019-05-28,10.300000190734863
2019-05-29,10.270000457763672
2019-05-30,10.56999969482422
2019-05-31,10.470000267028809
2019-06-03,10.449999809265137
2019-06-04,10.579999923706056
2019-06-05,10.4399995803833
2019-06-06,10.529999732971191
2019-06-07,10.630000114440918
2019-06-10,10.779999732971191
2019-06-11,10.84000015258789
2019-06-12,10.800000190734863
2019-06-13,10.619999885559082
2019-06-14,10.600000381469728
2019-06-17,10.600000381469728
2019-06-18,10.75
2019-06-19,10.600000381469728
2019-06-20,10.770000457763672
2019-06-21,10.720000267028809
2019-06-24,10.68000030517578
2019-06-25,10.649999618530272
2019-06-26,10.65999984741211
2019-06-27,10.619999885559082
2019-06-28,10.699999809265137
2019-07-01,10.699999809265137
2019-07-02,10.760000228881836
2019-07-03,10.739999771118164
2019-07-05,10.6899995803833
2019-07-08,10.5600004196167
2019-07-09,10.420000076293944
2019-07-10,10.479999542236328
2019-07-11,10.720000267028809
2019-07-12,11.399999618530272
2019-07-15,11.5
2019-07-16,11.529999732971191
2019-07-17,11.489999771118164
2019-07-18,11.550000190734863
2019-07-19,11.390000343322754
2019-07-22,11.460000038146973
2019-07-23,11.489999771118164
2019-07-24,11.460000038146973
2019-07-25,11.520000457763672
2019-07-26,11.479999542236328
2019-07-29,11.510000228881836
2019-07-30,11.420000076293944
2019-07-31,11.31999969482422
2019-08-01,11.260000228881836
2019-08-02,11.079999923706056
2019-08-05,10.899999618530272
2019-08-06,11.0
2019-08-07,11.15999984741211
2019-08-08,11.25
2019-08-09,11.130000114440918
2019-08-12,11.100000381469728
2019-08-13,11.0600004196167
2019-08-14,10.789999961853027
2019-08-15,10.93000030517578
2019-08-16,11.06999969482422
2019-08-19,11.130000114440918
2019-08-20,11.329999923706056
2019-08-21,11.300000190734863
2019-08-22,11.210000038146973
2019-08-23,11.109999656677246
2019-08-26,11.130000114440918
2019-08-27,11.149999618530272
2019-08-28,11.199999809265137
2019-08-29,11.390000343322754
2019-08-30,11.489999771118164
2019-09-03,11.279999732971191
2019-09-04,11.68000030517578
2019-09-05,12.06999969482422
2019-09-06,11.8100004196167
2019-09-09,11.640000343322754
2019-09-10,11.619999885559082
2019-09-11,11.579999923706056
2019-09-12,11.68000030517578
2019-09-13,11.770000457763672
2019-09-16,11.760000228881836
2019-09-17,11.670000076293944
2019-09-18,11.699999809265137
2019-09-19,11.600000381469728
2019-09-20,11.350000381469728
2019-09-23,11.0
2019-09-24,11.039999961853027
2019-09-25,11.0600004196167
2019-09-26,11.130000114440918
2019-09-27,11.210000038146973
2019-09-30,11.369999885559082
2019-10-01,11.039999961853027
2019-10-02,11.079999923706056
2019-10-03,11.15999984741211
2019-10-04,11.220000267028809
2019-10-07,11.289999961853027
2019-10-08,11.119999885559082
2019-10-09,11.15999984741211
2019-10-10,11.18000030517578
2019-10-11,10.970000267028809
2019-10-14,10.619999885559082
2019-10-15,10.670000076293944
2019-10-16,10.600000381469728
2019-10-17,10.59000015258789
2019-10-18,10.56999969482422
2019-10-21,9.289999961853027
2019-10-22,9.010000228881836
2019-10-23,9.039999961853027
2019-10-24,8.930000305175781
2019-10-25,9.199999809265137
2019-10-28,9.15999984741211
2019-10-29,9.3100004196167
2019-10-30,9.31999969482422
2019-10-31,9.59000015258789
2019-11-01,9.520000457763672
2019-11-04,9.760000228881836
2019-11-05,9.720000267028809
2019-11-06,9.880000114440918
2019-11-07,10.020000457763672
2019-11-08,9.68000030517578
2019-11-11,9.789999961853027
2019-11-12,9.75
2019-11-13,9.710000038146973
2019-11-14,9.869999885559082
2019-11-15,9.859999656677246
2019-11-18,9.859999656677246
2019-11-19,9.829999923706056
2019-11-20,9.920000076293944
2019-11-21,9.869999885559082
2019-11-22,9.600000381469728
2019-11-25,9.869999885559082
2019-11-26,9.649999618530272
2019-11-27,9.779999732971191
2019-11-29,9.829999923706056
2019-12-02,9.6899995803833
2019-12-03,9.670000076293944
2019-12-04,9.859999656677246
2019-12-05,9.890000343322754
2019-12-06,9.9399995803833
2019-12-09,9.9399995803833
2019-12-10,10.039999961853027
2019-12-11,10.06999969482422
2019-12-12,10.029999732971191
2019-12-13,10.079999923706056
2019-12-16,10.130000114440918
2019-12-17,10.289999961853027
2019-12-18,10.329999923706056
2019-12-19,10.270000457763672
2019-12-20,10.289999961853027
2019-12-23,10.289999961853027
2019-12-24,10.239999771118164
2019-12-26,10.170000076293944
2019-12-27,10.260000228881836
2019-12-30,10.15999984741211
2019-12-31,10.31999969482422
2020-01-02,10.289999961853027
2020-01-03,10.3100004196167
2020-01-06,10.210000038146973
2020-01-07,10.100000381469728
2020-01-08,10.09000015258789
2020-01-09,10.479999542236328
2020-01-10,10.649999618530272
2020-01-13,10.880000114440918
2020-01-14,10.859999656677246
2020-01-15,10.850000381469728
2020-01-16,10.850000381469728
2020-01-17,10.880000114440918
2020-01-21,10.850000381469728
2020-01-22,11.039999961853027
2020-01-23,11.0600004196167
2020-01-24,11.029999732971191
2020-01-27,10.989999771118164
2020-01-28,11.100000381469728
2020-01-29,11.0600004196167
2020-01-30,11.0600004196167
2020-01-31,10.960000038146973
2020-02-03,10.9399995803833
2020-02-04,11.100000381469728
2020-02-05,11.039999961853027
2020-02-06,10.960000038146973
2020-02-07,10.850000381469728
2020-02-10,10.920000076293944
2020-02-11,10.949999809265137
2020-02-12,11.220000267028809
2020-02-13,11.100000381469728
2020-02-14,11.010000228881836
2020-02-18,11.210000038146973
2020-02-19,11.300000190734863
2020-02-20,11.359999656677246
2020-02-21,11.40999984741211
2020-02-24,11.220000267028809
2020-02-25,11.020000457763672
2020-02-26,11.0
2020-02-27,10.619999885559082
2020-02-28,10.06999969482422
2020-03-02,10.359999656677246
2020-03-03,10.210000038146973
2020-03-04,10.470000267028809
2020-03-05,10.130000114440918
2020-03-06,9.779999732971191
2020-03-09,9.079999923706056
2020-03-10,9.1899995803833
2020-03-11,8.899999618530273
2020-03-12,8.050000190734863
2020-03-13,8.380000114440918
2020-03-16,7.369999885559082
2020-03-17,7.869999885559082
2020-03-18,7.349999904632568
2020-03-19,7.130000114440918
2020-03-20,6.940000057220459
2020-03-23,7.119999885559082
2020-03-24,7.739999771118164
2020-03-25,8.1899995803833
2020-03-26,9.100000381469728
2020-03-27,8.510000228881836
2020-03-30,8.489999771118164
2020-03-31,8.210000038146973
2020-04-01,7.78000020980835
2020-04-02,7.909999847412109
2020-04-03,7.559999942779541
2020-04-06,8.25
2020-04-07,8.380000114440918
2020-04-08,8.479999542236328
2020-04-09,8.520000457763672
2020-04-13,8.5
2020-04-14,8.670000076293945
2020-04-15,8.329999923706055
2020-04-16,8.220000267028809
2020-04-17,8.579999923706055
2020-04-20,8.510000228881836
2020-04-21,8.25
2020-04-22,8.550000190734863
2020-04-23,8.789999961853027
2020-04-24,8.760000228881836
2020-04-27,8.930000305175781
2020-04-28,8.789999961853027
2020-04-29,9.489999771118164
2020-04-30,9.229999542236328
2020-05-01,9.0600004196167
2020-05-04,8.930000305175781
2020-05-05,8.90999984741211
2020-05-06,8.859999656677246
2020-05-07,9.039999961853027
2020-05-08,9.170000076293944
2020-05-11,9.0
2020-05-12,9.149999618530272
2020-05-13,8.550000190734863
2020-05-14,8.680000305175781
2020-05-15,8.699999809265137
2020-05-18,8.960000038146973
2020-05-19,8.789999961853027
2020-05-20,9.0
2020-05-21,8.930000305175781
2020-05-22,9.050000190734863
2020-05-26,9.06999969482422
2020-05-27,9.350000381469728
2020-05-28,9.1899995803833
2020-05-29,9.100000381469728
2020-06-01,9.260000228881836
2020-06-02,9.380000114440918
2020-06-03,9.270000457763672
2020-06-04,9.270000457763672
2020-06-05,9.380000114440918
2020-06-08,9.5600004196167
2020-06-09,9.329999923706056
2020-06-10,9.300000190734863
2020-06-11,8.859999656677246
2020-06-12,9.109999656677246
2020-06-15,9.220000267028809
2020-06-16,9.119999885559082
2020-06-17,9.329999923706056
2020-06-18,9.220000267028809
2020-06-19,9.15999984741211
2020-06-22,9.149999618530272
2020-06-23,9.420000076293944
2020-06-24,9.06999969482422
2020-06-25,9.289999961853027
2020-06-26,9.529999732971191
2020-06-29,9.56999969482422
2020-06-30,9.65999984741211
2020-07-01,9.68000030517578
2020-07-02,9.920000076293944
2020-07-06,10.109999656677246
2020-07-07,10.239999771118164
2020-07-08,10.34000015258789
2020-07-09,10.229999542236328
2020-07-10,10.390000343322754
2020-07-13,10.470000267028809
2020-07-14,10.59000015258789
2020-07-15,11.90999984741211
2020-07-16,12.229999542236328
2020-07-17,12.270000457763672
2020-07-20,12.579999923706056
2020-07-21,12.489999771118164
2020-07-22,12.300000190734863
2020-07-23,12.239999771118164
2020-07-24,12.329999923706056
2020-07-27,12.670000076293944
2020-07-28,12.579999923706056
2020-07-29,12.850000381469728
2020-07-30,12.949999809265137
2020-07-31,12.850000381469728
2020-08-03,12.920000076293944
2020-08-04,12.640000343322754
2020-08-05,12.649999618530272
2020-08-06,12.829999923706056
2020-08-07,12.600000381469728
2020-08-10,12.59000015258789
2020-08-11,12.630000114440918
2020-08-12,12.760000228881836
2020-08-13,12.779999732971191
2020-08-14,12.720000267028809
2020-08-17,12.869999885559082
2020-08-18,12.979999542236328
2020-08-19,12.800000190734863
2020-08-20,12.81999969482422
2020-08-21,12.600000381469728
2020-08-24,12.789999961853027
2020-08-25,12.8100004196167
2020-08-26,12.880000114440918
2020-08-27,12.779999732971191
2020-08-28,12.8100004196167
2020-08-31,12.600000381469728
2020-09-01,12.670000076293944
2020-09-02,12.729999542236328
2020-09-03,12.470000267028809
2020-09-04,12.4399995803833
2020-09-08,12.670000076293944
2020-09-09,12.75
2020-09-10,12.600000381469728
2020-09-11,12.760000228881836
2020-09-14,13.239999771118164
2020-09-15,13.34000015258789
2020-09-16,13.5600004196167
2020-09-17,13.670000076293944
2020-09-18,13.5
2020-09-21,13.609999656677246
2020-09-22,13.84000015258789
2020-09-23,13.59000015258789
2020-09-24,13.050000190734863
2020-09-25,13.56999969482422
2020-09-28,13.630000114440918
2020-09-29,13.5600004196167
2020-09-30,13.8100004196167
2020-10-01,13.760000228881836
2020-10-02,13.670000076293944
2020-10-05,14.050000190734863
2020-10-06,13.890000343322754
2020-10-07,14.539999961853027
2020-10-08,14.800000190734863
2020-10-09,15.199999809265137
2020-10-12,15.550000190734863
2020-10-13,15.720000267028809
2020-10-14,16.360000610351562
2020-10-15,15.260000228881836
2020-10-16,15.510000228881836
2020-10-19,15.140000343322754
2020-10-20,15.369999885559082
2020-10-21,15.34000015258789
2020-10-22,15.350000381469728
2020-10-23,15.220000267028809
2020-10-26,14.920000076293944
2020-10-27,14.850000381469728
2020-10-28,14.380000114440918
2020-10-29,14.279999732971191
2020-10-30,14.270000457763672
2020-11-02,14.25
2020-11-03,14.300000190734863
2020-11-04,14.68000030517578
2020-11-05,15.010000228881836
2020-11-06,14.93000030517578
2020-11-09,14.829999923706056
2020-11-10,14.539999961853027
2020-11-11,15.09000015258789
2020-11-12,14.949999809265137
2020-11-13,15.289999961853027
2020-11-16,15.460000038146973
2020-11-17,15.279999732971191
2020-11-18,14.989999771118164
2020-11-19,14.829999923706056
2020-11-20,14.90999984741211
2020-11-23,15.380000114440918
2020-11-24,15.529999732971191
2020-11-25,15.100000381469728
2020-11-27,14.920000076293944
2020-11-30,15.220000267028809
2020-12-01,15.380000114440918
2020-12-02,15.40999984741211
2020-12-03,15.239999771118164
2020-12-04,15.75
2020-12-07,15.619999885559082
2020-12-08,16.010000228881836
2020-12-09,15.529999732971191
2020-12-10,15.5
2020-12-11,15.739999771118164
2020-12-14,15.65999984741211
2020-12-15,15.609999656677246
2020-12-16,15.65999984741211
2020-12-17,16.209999084472656
2020-12-18,16.219999313354492
2020-12-21,15.93000030517578
2020-12-22,16.579999923706055
2020-12-23,16.59000015258789
2020-12-24,16.600000381469727
2020-12-28,16.770000457763672
2020-12-29,16.760000228881836
2020-12-30,16.93000030517578
2020-12-31,16.950000762939453
2021-01-04,17.25
2021-01-05,17.649999618530273
2021-01-06,17.729999542236328
2021-01-07,17.549999237060547
2021-01-08,18.59000015258789
2021-01-11,18.76000022888184
2021-01-12,18.600000381469727
2021-01-13,18.43000030517578
2021-01-14,18.21999931335449
2021-01-15,18.170000076293945
2021-01-19,18.1200008392334
2021-01-20,18.399999618530277
2021-01-21,18.200000762939453
2021-01-22,18.18000030517578
2021-01-25,17.920000076293945
2021-01-26,17.850000381469727
2021-01-27,17.469999313354492
2021-01-28,17.639999389648438
2021-01-29,16.8799991607666
2021-02-01,17.3799991607666
2021-02-02,17.440000534057617
2021-02-03,17.649999618530273
2021-02-04,17.59000015258789
2021-02-05,17.6299991607666
2021-02-08,17.959999084472656
2021-02-09,17.639999389648438
2021-02-10,17.5
2021-02-11,17.829999923706055
2021-02-12,18.06999969482422
2021-02-16,17.75
2021-02-17,17.600000381469727
2021-02-18,17.829999923706055
2021-02-19,17.940000534057617
2021-02-22,17.610000610351562
2021-02-23,17.3799991607666
2021-02-24,17.68000030517578
2021-02-25,17.389999389648438
2021-02-26,17.1200008392334
2021-03-01,17.65999984741211
2021-03-02,18.020000457763672
2021-03-03,18.459999084472656
2021-03-04,18.170000076293945
2021-03-05,18.280000686645508
2021-03-08,17.979999542236328
2021-03-09,18.600000381469727
2021-03-10,18.68000030517578
2021-03-11,19.07999992370605
2021-03-12,18.90999984741211
2021-03-15,19.149999618530277
2021-03-16,19.32999992370605
2021-03-17,19.100000381469727
2021-03-18,18.3799991607666
2021-03-19,18.75
2021-03-22,19.06999969482422
2021-03-23,18.709999084472656
2021-03-24,18.65999984741211
2021-03-25,18.459999084472656
2021-03-26,18.71999931335449
2021-03-29,18.43000030517578
2021-03-30,18.799999237060547
2021-03-31,18.71999931335449
2021-04-01,19.01000022888184
2021-04-05,19.3700008392334
2021-04-06,19.34000015258789
2021-04-07,19.209999084472656
2021-04-08,19.31999969482422
2021-04-09,19.540000915527344
