epoch;loss;val_loss
0;0.034692760556936264;0.022452738136053085
1;0.01042221300303936;0.09384578466415405
2;0.009033969603478909;0.0192563533782959
3;0.005730745382606983;0.023019002750515938
4;0.0039332290180027485;0.011890421621501446
5;0.0035761212930083275;0.00869777612388134
6;0.0030975271947681904;0.009302560240030289
7;0.0031685756985098124;0.007800951134413481
8;0.003386853728443384;0.016926510259509087
9;0.002710307715460658;0.01489484403282404
10;0.003210736671462655;0.01536108460277319
11;0.0026317862793803215;0.010275225155055523
12;0.0023608985356986523;0.009044772945344448
13;0.0024169001262634993;0.00742483651265502
14;0.0023092052433639765;0.010203016921877861
15;0.001982360379770398;0.01113826222717762
16;0.0018445495516061783;0.007293716538697481
17;0.002063981257379055;0.006917940452694893
18;0.00225031073205173;0.006606150418519974
19;0.0022656642831861973;0.008248398080468178
20;0.001980032306164503;0.007867882028222084
21;0.0017769149271771312;0.006441622041165829
22;0.001951078069396317;0.0085365679115057
23;0.0018147248774766922;0.008433905430138111
24;0.0018847816390916705;0.0088950265198946
25;0.0017288620583713055;0.006118287798017263
26;0.00229528546333313;0.008679630234837532
27;0.001915368833579123;0.014540737494826317
28;0.0022574998438358307;0.014620433561503887
29;0.0021600520703941584;0.006279453169554472
30;0.002069412963464856;0.014837510883808136
31;0.002031671581789851;0.013350067660212517
32;0.001758595579303801;0.010312523692846298
33;0.001627510180696845;0.008236229419708252
34;0.0019416965078562498;0.012598446570336819
35;0.0017601470462977886;0.019428841769695282
36;0.002156631788238883;0.008980762213468552
37;0.001840131590142846;0.007840700447559357
38;0.0019380924059078097;0.009191843681037426
39;0.0017787209944799542;0.016649089753627777
40;0.0019733402878046036;0.015323267318308353
41;0.0022193212062120438;0.008708910085260868
42;0.0018717593047767878;0.009438106790184975
43;0.0014973351499065757;0.011091995052993298
44;0.0018057205015793443;0.011375981383025646
45;0.0017819998320192099;0.010356448590755463
46;0.0015655787428840995;0.01385363657027483
47;0.001683793030679226;0.01426033116877079
48;0.0018109942320734262;0.009299996308982372
49;0.0017416243208572268;0.008246821351349354
50;0.0016023184871301055;0.013050745241343975
51;0.0016202664701268077;0.021941805258393288
52;0.0018439588602632284;0.006968699861317873
53;0.0017994806403294206;0.010396776720881462
54;0.0014198131393641233;0.009833944030106068
55;0.0017289837123826146;0.009354474022984505
56;0.0020094201900064945;0.009024661965668201
57;0.001800870755687356;0.00900239497423172
58;0.001520780031569302;0.009514138102531433
59;0.001369819394312799;0.007606765255331993
60;0.0016381365712732077;0.00751054473221302
61;0.001303172088228166;0.016136594116687775
62;0.001582204014994204;0.010728784836828709
63;0.0017364536179229617;0.01154242642223835
64;0.0015548642259091139;0.00880682934075594
65;0.0016268674517050385;0.005139791872352362
66;0.0014533534413203597;0.012419762089848518
67;0.0015659598866477609;0.011646908707916737
68;0.001478467951528728;0.01247282326221466
69;0.0015770369209349155;0.010120237246155739
70;0.0017480852548033;0.010896928608417511
71;0.001652813982218504;0.0069283610209822655
72;0.0015061397571116686;0.010748581029474735
73;0.0015569331590086222;0.012019157409667969
74;0.0014967829920351505;0.010704772546887398
75;0.0012539094313979149;0.008361401967704296
76;0.001373474020510912;0.01903027482330799
77;0.0013768054777756333;0.015269173309206963
78;0.001264228718355298;0.012289624661207199
79;0.001336605753749609;0.007131846155971289
80;0.0014351740246638656;0.00512270862236619
81;0.0017538287211209536;0.009125911630690098
82;0.001501303049735725;0.02012098953127861
83;0.001411853707395494;0.008834931068122387
84;0.0016635764623060822;0.00640458520501852
85;0.0015247076516970992;0.007891315966844559
86;0.0014835267793387175;0.008892840705811977
87;0.001335559762082994;0.013289880938827991
88;0.0012804659781977534;0.01766335405409336
89;0.0012440914288163185;0.007140435744076967
90;0.001528084510937333;0.007942039519548416
91;0.0013683418510481715;0.01418307051062584
92;0.001677107997238636;0.012194046750664711
93;0.001414556405507028;0.00846480205655098
94;0.0016505717067047954;0.005224971100687981
95;0.001594688044860959;0.0075362008064985275
96;0.0013065459206700325;0.014404014684259892
97;0.0015253317542374134;0.0164603553712368
98;0.0013619260862469673;0.0070749809965491295
99;0.001425259280949831;0.009023835882544518
